 ID	   위도	     경도	        지오이드고	       정밀도
283	35.84962	128.56895	  28.770		-
284	35.83978	128.58341	  28.835		-
285	35.83799	128.59787	  28.874		-
286	35.84247	128.57451	  28.803		-
287	35.83620	128.56450	  28.798		-
288	35.84247	128.58674	  28.833		-
289	35.83263	128.55894	  28.793		-
290	35.83889	128.59564	  28.866		-
291	35.83889	128.58118	  28.833		-
292	35.85052	128.58341	  28.803		-
293	35.83263	128.60343	  28.902		-
294	35.83889	128.59453	  28.864		-
295	35.84336	128.58007	  28.814		-
296	35.83352	128.55782	  28.787		-
297	35.83799	128.55894	  28.777		-
298	35.83352	128.56783	  28.816		-
299	35.84157	128.57673	  28.812		-
300	35.83352	128.56005	  28.794		-
301	35.84426	128.60343	  28.865		-
302	35.84873	128.57228	  28.780		-
303	35.83620	128.56339	  28.795		-
304	35.83531	128.60232	  28.892		-
305	35.83620	128.57117	  28.816		-
306	35.84873	128.56895	  28.772		-
307	35.84962	128.59676	  28.837		-
308	35.83084	128.60343	  28.908		-
309	35.83352	128.56561	  28.810		-
310	35.83531	128.55449	  28.772		-
311	35.84962	128.57673	  28.790		-
312	35.85678	128.58341	  28.788		-
313	35.84962	128.59119	  28.824		-
314	35.82905	128.56005	  28.808		-
315	35.85678	128.57785	  28.775		-
316	35.84247	128.60009	  28.864		-
317	35.85499	128.59119	  28.811		-
318	35.85320	128.59676	  28.828		-
319	35.84068	128.59564	  28.860		-
320	35.83531	128.56895	  28.813		-
321	35.85499	128.57785	  28.779		-
322	35.84157	128.60232	  28.871		-
323	35.85052	128.59564	  28.832		-
324	35.85231	128.58007	  28.791		-
325	35.84783	128.56783	  28.771		-
326	35.84426	128.59787	  28.853		-
327	35.84247	128.56895	  28.789		-
328	35.85409	128.59119	  28.813		-
329	35.85767	128.57451	  28.765		-
330	35.84783	128.57562	  28.791		-
331	35.83442	128.60232	  28.894		-
332	35.83978	128.57340	  28.810		-
333	35.83352	128.57006	  28.822		-
334	35.84336	128.58786	  28.832		-
335	35.85499	128.59231	  28.814		-
336	35.83173	128.56227	  28.806		-
337	35.85141	128.58897	  28.814		-
338	35.84694	128.59787	  28.846		-
339	35.84962	128.57228	  28.778		-
340	35.85141	128.58341	  28.801		-
341	35.84515	128.57673	  28.800		-
342	35.84068	128.58118	  28.826		-
343	35.84962	128.59453	  28.832		-
344	35.83531	128.56005	  28.788		-
345	35.83620	128.55671	  28.776		-
346	35.84604	128.59453	  28.840		-
347	35.85141	128.59453	  28.827		-
348	35.84247	128.59231	  28.846		-
349	35.84962	128.57896	  28.795		-
350	35.83710	128.56672	  28.801		-
351	35.84873	128.57785	  28.795		-
352	35.85499	128.60232	  28.837		-
353	35.85588	128.58452	  28.793		-
354	35.85678	128.58452	  28.791		-
355	35.85409	128.59676	  28.826		-
356	35.83620	128.57562	  28.828		-
357	35.84694	128.60343	  28.859		-
358	35.85141	128.60454	  28.851		-
359	35.84694	128.56450	  28.765		-
360	35.84157	128.57006	  28.795		-
361	35.84962	128.57785	  28.792		-
362	35.83710	128.57673	  28.828		-
363	35.83799	128.57896	  28.830		-
364	35.84694	128.58897	  28.825		-
365	35.83352	128.57117	  28.825		-
366	35.83978	128.55894	  28.771		-
367	35.85320	128.59119	  28.815		-
368	35.83889	128.57451	  28.816		-
369	35.85857	128.57451	  28.762		-
370	35.85320	128.58118	  28.792		-
371	35.85678	128.59008	  28.804		-
372	35.84426	128.60009	  28.858		-
373	35.83620	128.55782	  28.779		-
374	35.83620	128.56116	  28.789		-
375	35.84515	128.58118	  28.811		-
376	35.83710	128.57451	  28.822		-
377	35.85499	128.58452	  28.795		-
378	35.83799	128.56339	  28.789		-
379	35.84604	128.57673	  28.798		-
380	35.84962	128.58674	  28.813		-
381	35.85409	128.59453	  28.821		-
382	35.84336	128.59231	  28.843		-
383	35.83620	128.59898	  28.882		-
384	35.84604	128.58786	  28.825		-
385	35.84157	128.56895	  28.792		-
386	35.83442	128.58563	  28.858		-
387	35.85052	128.59008	  28.819		-
388	35.84336	128.57006	  28.789		-
389	35.83710	128.58007	  28.836		-
