 ID	   위도	     경도	        지오이드고	       정밀도
167	36.49345	127.31670	  24.981		-
168	36.51411	127.23798	  24.790		-
169	36.68300	127.26680	  24.801		-
170	36.52040	127.23465	  24.779		-
171	36.59766	127.29785	  24.853		-
172	36.53388	127.36437	  25.076		-
173	36.50064	127.30672	  24.947		-
174	36.52759	127.36437	  25.081		-
175	36.58059	127.25128	  24.772		-
176	36.56801	127.28565	  24.834		-
177	36.57700	127.27789	  24.818		-
178	36.55903	127.26791	  24.805		-
179	36.49345	127.31559	  24.978		-
180	36.52489	127.38433	  25.163		-
181	36.55184	127.35550	  25.028		-
182	36.60844	127.25350	  24.782		-
183	36.46291	127.32668	  25.048		-
184	36.52220	127.25128	  24.811		-
185	36.71804	127.19141	  24.559		-
186	36.55274	127.31781	  24.920		-
187	36.57520	127.27013	  24.804		-
188	36.57879	127.22578	  24.733		-
189	36.60485	127.21469	  24.726		-
190	36.66234	127.23243	  24.727		-
191	36.56532	127.22911	  24.736		-
192	36.53837	127.35772	  25.048		-
193	36.59227	127.26791	  24.800		-
194	36.53927	127.35883	  25.051		-
195	36.49345	127.22245	  24.775		-
196	36.41619	127.27235	  24.955		-
197	36.43056	127.29009	  24.978		-
198	36.52938	127.36881	  25.096		-
199	36.67133	127.19141	  24.617		-
200	36.55723	127.25017	  24.775		-
201	36.50154	127.35883	  25.089		-
202	36.48447	127.24574	  24.832		-
203	36.46560	127.29009	  24.945		-
204	36.46380	127.32778	  25.049		-
205	36.51142	127.37879	  25.150		-
206	36.49525	127.22135	  24.771		-
207	36.51142	127.22800	  24.772		-
208	36.65785	127.27900	  24.836		-
209	36.50064	127.18254	  24.681		-
210	36.52489	127.21913	  24.747		-
211	36.58598	127.28676	  24.832		-
212	36.54017	127.34331	  25.003		-
213	36.68300	127.26126	  24.787		-
214	36.62731	127.23576	  24.756		-
215	36.47279	127.25017	  24.850		-
216	36.60036	127.17589	  24.648		-
217	36.50333	127.22356	  24.768		-
218	36.58059	127.23354	  24.745		-
219	36.57430	127.23576	  24.748		-
220	36.60485	127.27567	  24.813		-
221	36.49884	127.34220	  25.044		-
222	36.55184	127.31115	  24.903		-
223	36.71624	127.14928	  24.428		-
224	36.47728	127.25683	  24.859		-
225	36.54645	127.32224	  24.939		-
226	36.69828	127.19474	  24.596		-
227	36.68570	127.22689	  24.706		-
228	36.47997	127.33555	  25.049		-
229	36.54286	127.23465	  24.760		-
230	36.56981	127.27789	  24.819		-
231	36.68300	127.18143	  24.576		-
232	36.50154	127.18254	  24.681		-
233	36.56532	127.32557	  24.930		-
234	36.68300	127.20915	  24.655		-
235	36.55813	127.29230	  24.853		-
236	36.66234	127.18476	  24.612		-
237	36.68031	127.21248	  24.668		-
238	36.59047	127.19252	  24.678		-
239	36.54735	127.25239	  24.785		-
240	36.43146	127.28122	  24.956		-
241	36.49165	127.25572	  24.843		-
242	36.68031	127.28233	  24.844		-
243	36.48986	127.24685	  24.828		-
244	36.60844	127.28343	  24.827		-
245	36.56532	127.25350	  24.776		-
246	36.53208	127.38211	  25.147		-
247	36.43596	127.23354	  24.846		-
248	36.54196	127.20472	  24.704		-
249	36.69289	127.22356	  24.687		-
250	36.49255	127.24906	  24.829		-
251	36.43596	127.27346	  24.936		-
252	36.67133	127.24463	  24.755		-
253	36.56712	127.25128	  24.772		-
254	36.67851	127.27678	  24.830		-
255	36.56622	127.28233	  24.828		-
256	36.50243	127.22135	  24.765		-
257	36.44404	127.24463	  24.867		-
258	36.44853	127.21026	  24.791		-
259	36.60036	127.30007	  24.857		-
260	36.68121	127.21359	  24.670		-
261	36.47189	127.28565	  24.925		-
262	36.55005	127.20915	  24.706		-
263	36.47548	127.22800	  24.808		-
264	36.60305	127.18919	  24.677		-
265	36.53657	127.34885	  25.021		-
266	36.43955	127.29452	  24.981		-
267	36.72613	127.17256	  24.479		-
268	36.53747	127.37879	  25.127		-
269	36.55813	127.32557	  24.937		-
270	36.50423	127.25017	  24.821		-
271	36.58778	127.27678	  24.815		-
272	36.69378	127.19695	  24.608		-
273	36.49884	127.19474	  24.710		-
274	36.56712	127.28233	  24.828		-
275	36.61473	127.27567	  24.814		-
276	36.50064	127.23354	  24.790		-
277	36.45662	127.26459	  24.895		-
278	36.49525	127.17700	  24.673		-
279	36.51771	127.21469	  24.741		-
280	36.66414	127.27346	  24.820		-
281	36.48536	127.33665	  25.047		-
282	36.42158	127.27346	  24.951		-
283	36.57520	127.26791	  24.800		-
284	36.44404	127.29009	  24.965		-
285	36.52579	127.36659	  25.091		-
286	36.50154	127.35439	  25.075		-
287	36.44584	127.22245	  24.816		-
288	36.44674	127.27235	  24.922		-
289	36.64887	127.27900	  24.834		-
290	36.60305	127.28676	  24.832		-
291	36.50872	127.38211	  25.164		-
292	36.45392	127.25461	  24.878		-
