index,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한,충전용량,비고,WGS84,GRS80
75688,이카플러그,해피라움블루,1,AC완속,세종특별자치시 ,대평3길 ,세종특별자치시 대평3길 18B1층 26기둥(674 해피라움블루),24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('36.4736874177162', '127.27493378724')","(979983.2564963815, 1830650.1249067634)"
75992,파워큐브,(급속)세종고운뜰PARK 가락마을8단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,만남로 ,세종특별자치시 만남로 92(1706 가락마을8단지),09:00~18:00,거주자외 출입제한,50kW,,"('36.5056980185585', '127.240753284994')","(976900.3966422983, 1834213.344774189)"
76195,파워큐브,(주)포스코케미칼,1,AC완속,세종특별자치시 ,전의면 ,세종특별자치시 전의면 산단길 22-64(관정리 743),24시간 이용가능,방문자외 출입제한,,,"('36.6957472518089', '127.21354156909')","(974446.0761669175, 1855368.4367089828)"
76826,파워큐브,㈜장남 새뜸마을8단지아파트관리사무소,1,AC완속,세종특별자치시 ,새롬중앙로 ,세종특별자치시 새롬중앙로 20(607 새뜸마을8단지),24시간 이용가능,거주자 외 출입제한,,,"('36.4836135065727', '127.253692829799')","(978067.4597510357, 1831755.0350330546)"
76867,파워큐브,가락마을19단지,1,AC완속,세종특별자치시 ,밝은뜰로 ,세종특별자치시 밝은뜰로 15,24시간 이용가능,거주자외 출입제한,,,"('36.5249534048372', '127.231705672356')","(976084.3605999886, 1836356.7339370863)"
76877,파워큐브,가락마을2단지세종힐데스하임아파트,1,AC완속,세종특별자치시 ,마음로 ,세종특별자치시 마음로 49(1731 가락마을2단지),24시간 이용가능,거주자 외 출입제한,7kW,,"('36.5037358765187', '127.235408043569')","(976418.2904964924, 1833994.9313950283)"
77048,파워큐브,가온마을10단지 입주자대표회의,1,AC완속,세종특별자치시 ,가온로 ,세종특별자치시 가온로 9(가온마을 10단지),24시간 이용가능,거주자외 출입제한,7kW,,"('36.4924796467947', '127.25364473297')","(978063.1217286702, 1832741.9583070674)"
77050,파워큐브,가온마을12단지더하이스트아파트,1,AC완속,세종특별자치시 ,다정남로 ,세종특별자치시 다정남로 123(926 가온마을12단지),24시간 이용가능,거주자 외 출입제한,,,"('36.4928783759173', '127.254844253217')","(978171.3106835024, 1832786.342339044)"
77061,파워큐브,가온마을1단지아파트 입주자대표회의,1,AC완속,세종특별자치시 ,다정남로 ,세종특별자치시 다정남로 22(960 가온마을1단지),24시간 이용가능,거주자외 출입제한,7kW,,"('36.4929952827929', '127.244803276708')","(977265.6796558301, 1832799.3556812122)"
77092,파워큐브,가온마을3단지,1,AC완속,세종특별자치시 ,다정북로 ,세종특별자치시 다정북로 109,24시간 이용가능,거주자외 출입제한,,,"('36.4965569936987', '127.242297055683')","(977039.6347566702, 1833195.8230616306)"
77117,파워큐브,가재마을7단지입주자대표회의,1,AC완속,세종특별자치시 ,달빛로 ,세종특별자치시 달빛로 77(가재마을 7단지),24시간 이용가능,거주자외 출입제한,,,"('36.5055566768748', '127.248421212178')","(977591.9939953581, 1834197.6115020164)"
78087,파워큐브,고운동가락마을1단지,1,AC완속,세종특별자치시 ,마음로 ,세종특별자치시 마음로 67(1729 가락마을1단지),24시간 이용가능,거주자외 출입제한,,,"('36.5048214169672', '127.232785913049')","(976181.791311838, 1834115.76696797)"
79026,파워큐브,나릿재마을2단지세종리더스포레아파트,1,AC완속,세종특별자치시 ,중앙공원서로 ,세종특별자치시 중앙공원서로 10(263 나릿재마을2단지),24시간 이용가능,거주자외 출입제한,3kW,,"('36.4882989440709', '127.264421255071')","(979035.0942032903, 1832276.5886291089)"
81117,파워큐브,도램마을 2단지3단지 입주자대표회의(2단지),1,AC완속,세종특별자치시 ,다솜1로 ,세종특별자치시 다솜1로 164(685 도램마을2단지),24시간 이용가능,거주자외 출입제한,,,"('36.512894793587', '127.255874289437')","(978264.2132771518, 1835014.4447563258)"
81122,파워큐브,도램마을 2단지3단지 입주자대표회의(3단지),1,AC완속,세종특별자치시 ,다솜1로 ,세종특별자치시 다솜1로 184(683 도램마을3단지),24시간 이용가능,거주자외 출입제한,,,"('36.5145788299978', '127.255934647848')","(978269.6572147734, 1835201.9011563477)"
81135,파워큐브,도램마을12단지아파트,1,AC완속,세종특별자치시 ,보듬4로 ,세종특별자치시 보듬4로 19,24시간 이용가능,거주자외 출입제한,,,"('36.5133647855639', '127.262450925741')","(978857.383263087, 1835066.7613235114)"
81146,파워큐브,도램마을1단지아파트,1,AC완속,세종특별자치시 ,다솜1로 ,세종특별자치시 다솜1로 140(845 도램마을1단지),24시간 이용가능,거주자외 출입제한,3kW,,"('36.5115065271044', '127.256438050529')","(978315.0608751567, 1834859.911614744)"
81163,파워큐브,도램마을4단지 입주자대표회의,1,AC완속,세종특별자치시 ,다솜1로 ,세종특별자치시 다솜1로 200(도램마을 4단지),24시간 이용가능,,,,"('36.5158507763674', '127.256536671952')","(978323.9558885638, 1835343.4862705034)"
82219,파워큐브,두진리버빌아파트입주자대표회의,1,AC완속,세종특별자치시 ,금남면 ,세종특별자치시 금남면 용포2길 70(320 금남두진리버빌아파트),24시간 이용가능,거주자외 출입제한,,,"('36.4632697330016', '127.279706353622')","(980413.7110635533, 1829490.493404359)"
84174,파워큐브,범지기마을11단지아파트 입주자대표회의,1,AC완속,세종특별자치시 ,보듬3로 ,세종특별자치시 보듬3로 73(범지기마을 11단지),24시간 이용가능,거주자외 출입제한,,,"('36.5111791739456', '127.251767433925')","(977893.8015174485, 1834823.4727086187)"
84179,파워큐브,범지기마을4단지아파트,1,AC완속,세종특별자치시 ,달빛로 ,세종특별자치시 달빛로 109(범지기마을 4단지),24시간 이용가능,거주자외 출입제한,,,"('36.5093676126586', '127.24783738961')","(977539.3369821917, 1834621.8210370147)"
85387,파워큐브,새뜸마을11단지입주자대표회의,1,AC완속,세종특별자치시 ,새롬로 ,세종특별자치시 새롬로 55(561 새뜸마을11단지),24시간 이용가능,거주자외 출입제한,7kW,,"('36.4903994838427', '127.253951781386')","(978090.8155064886, 1832510.4075781526)"
85389,파워큐브,새뜸마을13단지아파트 입주자대표회의,1,AC완속,세종특별자치시 ,새롬로 ,세종특별자치시 새롬로 32(새뜸마을 13단지),24시간 이용가능,거주자외 출입제한,,,"('36.4872250301122', '127.255614966784')","(978240.8240539491, 1832157.0472442908)"
85394,파워큐브,새뜸마을14단지아파트,1,AC완속,세종특별자치시 ,새롬로 ,세종특별자치시 새롬로 56,24시간 이용가능,거주자외 출입제한,,,"('36.4891744140105', '127.255530750429')","(978233.2282843494, 1832374.0404669386)"
85402,파워큐브,새뜸마을1단지,1,AC완속,세종특별자치시 ,새롬남로 ,세종특별자치시 새롬남로 18(601 새뜸마을1단지),24시간 이용가능,거주자외 출입제한,7kW,,"('36.4799349696676', '127.246777822814')","(977443.7709219096, 1831345.5633131117)"
85431,파워큐브,새뜸마을7단지-702동,1,AC완속,세종특별자치시 ,새롬중앙로 ,세종특별자치시 새롬중앙로 89702동 지하주차장,24시간 이용가능,거주자외 출입제한,,,"('36.4878067000012', '127.249669245398')","(977704.5585060489, 1832221.795098134)"
85448,파워큐브,새샘마을3단지-1,1,AC완속,세종특별자치시 ,시청대로 ,세종특별자치시 시청대로 236,24시간 이용가능,거주자외 출입제한,,,"('36.4850639476117', '127.296048734716')","(981887.6879592757, 1831916.4890573684)"
85457,파워큐브,새샘마을5단지 입주자대표회의,1,AC완속,세종특별자치시 ,남세종로 ,세종특별자치시 남세종로 301(598 새샘마을5단지),24시간 이용가능,거주자외 출입제한,,,"('36.4813310703209', '127.304435103267')","(982644.0840690037, 1831500.9685055744)"
86305,파워큐브,세경건설㈜가재마을6단지초록지붕세경,1,AC완속,세종특별자치시 ,달빛1로 ,세종특별자치시 달빛1로 74지하1층 03기둥 뒷면,24시간 이용가능,거주자외 출입제한,7kW,,"('36.5063519229739', '127.245734657661')","(977349.6841835639, 1834286.133323702)"
86378,파워큐브,세종럭스스퀘어,1,AC완속,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 세종로 2282,09:00~18:00,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5910595064046', '127.292111754211')","(981532.5978246199, 1843715.251686361)"
86380,파워큐브,세종영상의학과의원,1,AC완속,세종특별자치시 ,금남면 ,세종특별자치시 금남면 용포로 116,24시간 이용가능,,,,"('36.4688587915296', '127.281213590376')","(980549.6540536839, 1830112.6324415258)"
86382,파워큐브,세종특별자치시 교육청,1,AC완속,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 2154,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.4780889987763', '127.28636919896')","(981014.6565458241, 1831140.08137958)"
86388,파워큐브,세종파이낸스센터1차,1,AC완속,세종특별자치시 ,갈매로 ,세종특별자치시 갈매로 363(669 세종파이낸스센터),24시간 이용가능,거주자 외 출입제한,7kW,,"('36.4963697739604', '127.262839236143')","(978892.4063455624, 1833174.9829313767)"
86395,파워큐브,세종파이낸스센터2차,1,AC완속,세종특별자치시 ,가름로 ,세종특별자치시 가름로 194(어진동 667),24시간 이용가능,거주자 외 출입제한,7kW,,"('36.4968436782756', '127.261533175596')","(978774.6081459236, 1833227.7349955912)"
86405,파워큐브,세종파이낸스센터3차,1,AC완속,세종특별자치시 ,가름로 ,세종특별자치시 가름로 180(666 세종파이낸스센터3),24시간 이용가능,거주자외 출입제한,7kW,,"('36.4974460316357', '127.259874046639')","(978624.9654631603, 1833294.7852040667)"
86957,파워큐브,수루배마을3단지아파트,1,AC완속,세종특별자치시 ,반곡로 ,세종특별자치시 반곡로 15(수루배마을 3단지),24시간 이용가능,거주자외 출입제한,3kW,,"('36.4990701926715', '127.308312323804')","(982993.7842417202, 1833475.5766518496)"
93012,파워큐브,주식회사 삼성모터스정비공장,1,AC완속,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 세종로 2685-21실외주차장,24시간 이용가능,,,,"('36.6273519477689', '127.288563240915')","(981212.544915414, 1847755.0992588494)"
93136,파워큐브,죽림 우방 유쉘,1,AC완속,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 산막길 17죽림 우방 유쉘(죽림리 72),24시간 이용가능,거주자외 출입제한,,,"('36.5936060303477', '127.295842485525')","(981869.0856184944, 1843998.714803834)"
93149,파워큐브,죽림푸르지오아파트입주자대표회의,1,AC완속,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 죽림본로 33-6(389 죽림푸르지오),24시간 이용가능,거주자외 출입제한,,,"('36.5910168324477', '127.294803955524')","(981775.4169408286, 1843710.501488394)"
93858,파워큐브,첫마을5단지,16,AC완속,세종특별자치시 ,누리로 ,세종특별자치시 누리로 59(1045 첫마을5단지),24시간 이용가능,거주자외 출입제한,7kW,,"('36.4751608733474', '127.249045659879')","(977648.315132319, 1830814.1407715303)"
93879,파워큐브,첫마을6단지-601동,1,AC완속,세종특별자치시 ,누리로 ,세종특별자치시 누리로 28(한솔동),24시간 이용가능,거주자외 출입제한,7kW,,"('36.4749631789486', '127.254799199386')","(978167.2471198406, 1830792.1346675854)"
94283,파워큐브,축산물품질평가원,1,AC완속,세종특별자치시 ,아름서길 ,세종특별자치시 아름서길 21,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5136035264296', '127.242778870418')","(977083.0913241875, 1835093.3364634162)"
94743,파워큐브,태한프레스센터,1,AC완속,세종특별자치시 ,절재로 ,세종특별자치시 절재로 172(528 태한프레스센터),24시간 이용가능,거주자외 출입제한,7kW,,"('36.5081351579386', '127.260170539062')","(978651.7071588013, 1834484.6318862815)"
96319,파워큐브,해들마을2단지아파트,1,AC완속,세종특별자치시 ,대평1길 ,세종특별자치시 대평1길 37,24시간 이용가능,거주자외 출입제한,,,"('36.4697342580474', '127.276006672946')","(980080.0238360544, 1830210.0838984626)"
96329,파워큐브,해들마을5단지,1,AC완속,세종특별자치시 ,대평로 ,세종특별자치시 대평로 56,24시간 이용가능,거주자외 출입제한,,,"('36.473259622487', '127.27894009998')","(980344.5999494462, 1830602.5054176017)"
97113,파워큐브,호려울마을3단지,1,AC완속,세종특별자치시 ,시청대로 ,세종특별자치시 시청대로 78(730 호려울마을3단지),24시간 이용가능,거주자외 출입제한,7kW,,"('36.4767545165945', '127.280584659228')","(980492.928538851, 1830991.5351699556)"
97124,파워큐브,호려울마을6단지,1,AC완속,세종특별자치시 ,보람동로 ,세종특별자치시 보람동로 13(779 호려울마을6단지),24시간 이용가능,거주자외 출입제한,,,"('36.4770054782563', '127.295377025487')","(981827.1041386874, 1831019.4706524452)"
97128,파워큐브,호려울마을7단지-1,1,AC완속,세종특별자치시 ,남세종로 ,세종특별자치시 남세종로 480,24시간 이용가능,거주자외 출입제한,,,"('36.4760479534397', '127.286861806518')","(981059.0865560519, 1830912.8849789407)"
99809,매니지온,수루배마을1단지,1,AC완속,세종특별자치시 ,반곡로 ,세종특별자치시 반곡로 14B2,24시간 이용가능,거주자외 출입제한,7kW,,"('36.4970842934592', '127.30573041907')","(982760.9131623479, 1833254.5187728414)"
100332,타디스테크놀로지,명성가든,1,AC완속,세종특별자치시 ,연동면 ,세종특별자치시 연동면 응암1길 10명성가든,24시간 이용가능,,7kW,,"('36.5439328174227', '127.335268312764')","(985425.0398035547, 1838469.4034346035)"
102745,스타코프,기아 도원대리점,1,AC완속,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 서북부로 6기아 도원대리점(침산리 54-4),09:00~18:00,입주자외 이용불가,3kW,,"('36.6032594604456', '127.289321339305')","(981280.9204786278, 1845073.27426253)"
105710,스타코프,새롬동복합커뮤니티센터,1,AC완속,세종특별자치시 ,새롬중앙로 ,세종특별자치시 새롬중앙로 44,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,3kW,,"('36.4852295279661', '127.251875612654')","(977903.5585379371, 1831934.920426756)"
106448,스타코프,세종 우체국,1,AC완속,세종특별자치시 ,시청대로 ,세종특별자치시 시청대로 180세종 우체국(716 세종우체국),09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,3kW,,"('36.4805487539965', '127.291855863653')","(981509.5181541502, 1831413.8859455364)"
106797,스타코프,스마트허브 1동,1,AC완속,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 2150스마트허브 1동(722 스마트허브Ⅰ),09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,,"('36.4785110498806', '127.287327833491')","(981101.1191697229, 1831187.0614686864)"
106809,스타코프,스마트허브2,1,AC완속,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 2144스마트 허브2(721 스마트허브Ⅱ),09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,,"('36.4787830155414', '127.287964997179')","(981158.5872063265, 1831217.3349849693)"
109737,스타코프,청벽향,1,AC완속,세종특별자치시 ,장군면 ,세종특별자치시 장군면 정자말길 15-8청벽향(금암리 375),"주중 08:00~19:00, 주말 09:00~18:00",해당 시설 정책에 따라 이용이 불가할 수 있습니다.,3kW,,"('36.4387690378696', '127.218152010703')","(974861.9081302984, 1826763.2292680128)"
114475,삼성EVC,한국여인생활사박물관,1,AC완속,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 안터길 107,24시간 이용가능,,,,"('36.6297665812604', '127.28727843941')","(981096.6641436305, 1848023.8811561917)"
114659,휴맥스이브이,가재마을2단지,1,AC완속,세종특별자치시 ,달빛1로 ,세종특별자치시 달빛1로 39(683 가재마을2단지),24시간 이용가능,,7kW,,"('36.502175384169', '127.244572431579')","(977244.8589207933, 1833821.2271471513)"
117374,휴맥스이브이,새뜸마을3단지,1,AC완속,세종특별자치시 ,새롬북로 ,세종특별자치시 새롬북로 14(597 새뜸마을3단지),24시간 이용가능,,7kW,,"('36.4860306473136', '127.245918433071')","(977366.2595349019, 1832024.0960217176)"
119461,휴맥스이브이,조형아파트,1,AC완속,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 운주산로 60(244-1 조형아파트),24시간 이용가능,,7kW,,"('36.635839905626', '127.289274715762')","(981276.7153371137, 1848699.9256374384)"
120597,휴맥스이브이,프럼파스트,1,AC완속,세종특별자치시 ,연동면 ,세종특별자치시 연동면 명학2길 30(명학리 412-1),24시간 이용가능,,7kW,,"('36.5332862489932', '127.345265655222')","(986326.7353225218, 1837284.2940286666)"
122476,세종시,박연 문화관1,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,갈매로 ,세종특별자치시 갈매로 387박연 문화관(어진동 593),24시간 이용가능,,급속(50kW),,"('36.4985468533328', '127.263829593988')","(978981.7302068559, 1833417.321790022)"
122785,블루네트웍스,한국불교문화체험관,1,DC콤보,세종특별자치시 ,연기면 ,세종특별자치시 연기면 세종리 산 82,24시간 이용가능,상황에 따라 변동,100kW,상황에 따라 변동,"('36.5088167692431', '127.294230504471')","(981723.6953711205, 1834560.5045933893)"
123095,성민기업,㈜아이소밸리,1,AC완속,세종특별자치시 ,전의면 ,세종특별자치시 전의면 동신길 144주차장(신정리 476-2),09:00~18:00,,7kW,,"('36.6870048558542', '127.217237772379')","(974779.4497566372, 1854395.2878728153)"
123460,플러그링크,sr파크센텀,1,AC완속,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 331sr파크센텀(727 SR파크센텀),24시간 이용가능,거주자외 출입제한,7kW,,"('36.4939327698124', '127.25583589547')","(978260.7503900748, 1832903.7108724755)"
123464,플러그링크,sr파크시티,1,AC완속,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 321sr파크시티(730 SR파크시티),24시간 이용가능,거주자외 출입제한,7kW,,"('36.4930119021507', '127.255782531634')","(978255.9373178008, 1832801.2056441726)"
124728,플러그링크,조치원신동아파밀리에3차아파트,1,AC완속,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 도장말길 30(조치원 신동아파밀리에),24시간 이용가능,거주자외 출입제한,7kW,,"('36.5901501605231', '127.297469635838')","(982015.8440347516, 1843614.0289905649)"
127466,홈앤서비스,세종리치먼드시티오피스텔,1,AC완속,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 320(리치먼드시티 세종),24시간 이용가능,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,,"('36.4928432283709', '127.256778856344')","(978345.7993516583, 1832782.429934018)"
127468,홈앤서비스,세종마루2오피스텔,1,AC완속,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 316(757 세종마루2),24시간 이용가능,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,,"('36.4924823285133', '127.256814495365')","(978349.0137604552, 1832742.2568192084)"
127470,홈앤서비스,세종블루지움아파트,1,AC완속,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 306(759 블루지움),24시간 이용가능,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,,"('36.4917184082028', '127.256860856819')","(978353.1952632393, 1832657.2219883753)"
127472,홈앤서비스,세종의아침오피스텔,1,AC완속,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 194(775 세종의아침),24시간 이용가능,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,,"('36.4823820117172', '127.26136303945')","(978759.262967832, 1831617.9527284338)"
127476,홈앤서비스,세진이너스빌오피스텔,1,AC완속,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 207(713 세진이너스빌),24시간 이용가능,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,,"('36.4831868667599', '127.259697973895')","(978609.0848423912, 1831707.5441576196)"
128568,한국EV충전서비스센터,조치원종합세차장,1,AC완속,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 새내로 231조치원종합세차장(서창리 47-3),24시간 이용가능,,7kW,,"('36.6118028699945', '127.294988239533')","(981792.0381645014, 1846024.2731766135)"
129066,한국전자금융,세종 SM타워,1,AC완속,세종특별자치시 ,정부2청사로 ,세종특별자치시 정부2청사로 10SM타워(779 에스엠타워),24시간 이용가능,,7kW,,"('36.482813152508', '127.261844115214')","(978802.6528849531, 1831665.9446245877)"
129068,한국전자금융,세종 도담프라자,1,AC완속,세종특별자치시 ,보듬3로 ,세종특별자치시 보듬3로 8-5도담프라자(도담동 668),24시간 이용가능,,7kW,,"('36.5128208597341', '127.258317653148')","(978484.5888538281, 1835006.2149022585)"
129071,한국전자금융,세종 반곡타워,1,AC완속,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 1952반곡타워(771-68 반곡타워),24시간 이용가능,,7kW,,"('36.4901240377685', '127.302549034339')","(982473.9728711541, 1832479.7466440194)"
129073,한국전자금융,세종 센트럴테라스,1,AC완속,세종특별자치시 ,대평4길 ,세종특별자치시 대평4길 17센트럴테라스(679 센트럴테라스),24시간 이용가능,,7kW,,"('36.4732516819091', '127.275959895296')","(980075.8047950873, 1830601.621522136)"
129075,한국전자금융,세종 우빈가온,1,AC완속,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 201우빈가온(715 우빈가온),24시간 이용가능,,7kW,,"('36.4825700406775', '127.26014541149')","(978649.4408146031, 1831638.8829362204)"
129078,한국전자금융,세종 판타지타워,1,AC완속,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 2257판타지타워(699 판타지타워),24시간 이용가능,,7kW,,"('36.4726136159886', '127.277998405269')","(980259.6651875618, 1830530.5960148096)"
129081,한국전자금융,세종 펠리체타워1,1,AC완속,세종특별자치시 ,대평로 ,세종특별자치시 대평로 71펠리체타워1(687 펠리체타워1),24시간 이용가능,,7kW,,"('36.4732788550834', '127.277222179129')","(980189.6546187443, 1830604.6462699377)"
129647,에너넷,세종시 네이버타워,13,AC완속,세종특별자치시 ,호려울로 ,세종특별자치시 호려울로 9지하주차장 3층(755 네이버타워),24시간 이용가능,,7kW,,"('36.477090331921', '127.288242048649')","(981183.57545396, 1831028.9160316605)"
